id,Library,month,text,num of likes,num of comments,num of shares,image,Video,shared,outgoing link
23,51,8,,3,0,4,1,0,0,0
24,51,8,"A Monday Morning Book Recommendation! The Book of Speculation! ""Dazzling...[a] quirky, raucous, and bewitching family saga."" --Sara Gruen, author of Water for Elephants Simon Watson, a young librarian, lives alone in a house that is slowly crumbling to",8,0,1,1,0,0,0
25,51,8,,4,0,1,1,0,0,0
26,51,7,"The West Side Show Room presents: The Chalk Boy Friday, July 31, 2015 - 8:00pm The Chalk Boy, a dark comedy by Joshua Conkel. Performances will be at 8:00 p.m. on July 31, August 1, 7 and 8. The Nordlof Center - Black Box Theater Tickets: $15 online,",2,0,0,1,0,0,0
27,51,7,,9,0,11,1,0,0,0
28,51,7,"Family Movie Night - Rio and Rio 2 Tuesday, July 28, 2015 - Rio @ 4:00 to 5:45 and Rio 2 @ 6:45pm to 8:30pm Blue macaws Blu, Jewel and their three children are comfortably settled in the city -- perhaps too comfortably. Jewel fears that the children are",11,2,17,1,0,0,0
30,51,7,,5,0,0,1,0,0,0
31,51,7,,4,0,0,1,0,0,0
1,50,10,"Daylight Saving Time: Nov 1, 2015 at 2:00 am. Move your clock one hour back!",0,0,0,1,0,0,0
2,50,10,Health Insurance Marketplace:,0,0,0,1,0,0,0
3,50,10,"Daylight Saving Time, Nov. 1 at 2:00 am. Move your clock one hour back the night before.",0,0,0,1,0,0,0
4,50,10,"New at the Library: The Child Garden by Catriona McPherson. ""Eden was its name. 'An alternative school for happy children.' But it closed in disgrace after a student's suicide. Now it's a care home, the grounds neglected and overgrown. Gloria Harkness is",0,0,0,1,0,0,0
5,50,10,"Throwback Thursday: Spooktacular Oct 31, 1984.",1,0,0,1,0,0,0
6,50,10,Throwback Thursday: The 1920 Taylor High School Football Team. Go Ducks!,0,0,0,1,0,0,0
7,50,10,,0,0,0,0,1,0,0
10,50,10,"New at the Library: Secrets of Lake Road, by Karen Katchur. A haunting story about the destructive power of secrets, ""The Secrets of Lake Road"" is an accomplished and gripping suspenseful women's fiction debut.",0,0,0,1,0,0,0
11,50,10,"Throw Back Thursday: Taylor house in flames. Location and date unknown--maybe 1950's? If anyone knows, please share!",1,0,0,1,0,0,0
12,50,10,"New at the Library: The Blackthorn Key, by Kevin Sands. ""In 1665 London, fourteen-year-old Christopher Rowe, apprentice to an apothecary, and his best friend, Tom, try to uncover the truth behind a mysterious cult, following a trail of puzzles, codes, pr",0,0,0,1,0,0,0
13,50,10,,2,0,0,1,0,0,0
14,50,10,"New at the Library: $2.00 a Day: Living on Almost Nothing in America, by Kathryn J Edin & H. Luke Shaefer. ""Affluent Americans often cherish the belief that poverty in America is far more comfortable than poverty in the rest of the world. Edin and Shaefe",0,0,0,1,0,0,0
15,50,10,,6,0,0,1,0,0,0
16,50,9,"New at the Library: Jackrabbit McCabe & the Electric Telegraph, by Lucy Margaret Rozier. ""Jackrabbit McCabe's unusually long legs have made him the fastest thing around, and he uses his speed for everything from racing against horses to fetching the doc",0,0,0,1,0,0,0
17,50,9,Monday Library Laughs,1,0,0,1,0,0,0
18,50,10,"New at the Library: Make-ahead meals: 150+ recipes to enjoy every day of the week, by Better Homes & Gardens.",1,0,0,1,0,0,0
19,50,9,"As we all observe 9/11, Patriot's Day, many of us remember the event--where we were; what we were doing; how we heard about the attack on the Twin Towers on September 11, 2001. The Taylor Public Library offers many of books that detail the event, cover s",0,0,0,1,0,0,0
20,50,9,"Throw Back Thursday: Ed Hunke Bakery Wagon--motorized, in about 1926. How would you like a delivery of warm bread!",0,0,0,1,0,0,0
21,50,9,,4,0,0,1,0,0,0
22,50,9,,5,0,0,1,0,0,0
23,50,8,"New at the Library: Circling The Sun, by Paula McLain. Brought to Kenya from England as a child and then abandoned by her mother, Beryl is raised by both her father and the native Kipsigis tribe who share his estate. Her unconventional upbringing transfor",0,0,0,1,0,0,0
24,50,8,,8,0,0,1,0,0,0
25,50,8,"New at the Library: Charlotte and the Quiet Place by Deborah Sosin. ""Sometimes children need a break from our noisy, overstimulating world. Charlotte and the Quiet Place shows how a child learns and practices mindful breathing on her own and experiences t",6,0,0,1,0,0,0
26,50,8,,3,0,0,1,0,0,0
27,50,8,,1,0,0,1,0,0,0
28,50,8,"Throw Back Thursday: Taylor Garage, located at 218 E. Second Street. Photo in very poor condition, quite fragile. Verified in 1910 City Directory up through 1916 phone book. Car is a 1911 Ford Model T Touring Car.",0,0,0,1,0,0,0
29,50,7,"Awards Ceremony on Saturday Aug. 1st, for those who read 20 hours or more. Call the Library for more information: 512-352-3434",3,0,1,1,0,0,0
30,50,7,"Throwback Thursday: ""Honor Heroes Who Died at the Alamo. Ceremonies were recently held in San Antonio, Texas, to honor the valiant band of Texans who lost their lives in defending the Alamo＃Shows Governor Dan Moody (L) National Commander Edward E. Spaffor",4,0,1,1,0,0,0
32,50,7,,0,0,0,0,1,0,0
33,50,7,"Throwback Thursday: This is a 1911 postcard of the interior of I&GN Railroad Office. See the map and hanging bananas. Back of card is inscribed with an address only: Mrs. L. Love, 1810 W. 2nd Street, Taylor TX.",2,0,0,1,0,0,0
34,50,7,"Tuesday Tween& Teen Program 2:30 pm Hero Books & Bots, Session 4 part 1 Have you signed up yet? Call 512-352-3434.",0,0,1,1,0,0,0
35,50,7,"City Staff Fundraiser for United Way! Great collection of baskets, all with some great stuff. (Library staff did the ""Boredom Buster""--it's got some great items!) Go to http://www.32auctions.com/cityoftaylor to start bidding. Good Luck!",0,0,1,1,0,0,0
36,50,7,"New at the Library: How to Babysit a Leopard: and Other True Stories from Our Travels Across Six Continents, by Ted Lewin & Betsy Lewin. From Africa to Asia Pacific, from Europe to the United States of America, acclaimed authors/illustrators Ted and Betsy",0,0,0,1,0,0,0
37,50,7,Wii Just Dancing video clip from today's program...,0,0,0,0,1,0,0
38,50,7,"Monday Afternoon Movie: How to Train Your Dragon 2 Movie is rated PG and runs 1 hour 42 minutes. 2:30 pm in the Library Meeting Room No outside food, no unattended children, please!",0,0,0,1,0,0,0
39,50,7,"Another fantastic creation from the Books & Bots program, Thursday July 9th.",0,0,0,0,1,0,0
40,50,7,Some of the creations by the kids at the Thursday July 9th Books & Bots program.,0,0,0,0,1,0,0
41,50,7,Check out this video we had Lego builders and programmers! Nice trouble shooting your programs today.,1,0,0,0,1,0,0
42,50,7,For the Fourth of July there were many fairs and festivals. The 1913 Fourth of July festival in Taylor included a special feature--a hot air balloon! Please remember that the Library is closed for the 4th of July weekend. We will reopen on Monday July 6t,1,0,0,1,0,0,0
43,50,7,"New at the Library: Independence Day, by Ben Coes. Cloud, a high-level Russian hacker, perhaps the best in the world, has acquired a nuclear weapon. It's an older bomb from the USSR's Cold War arsenal with the power to devastate a major city. With only th",0,0,0,1,0,0,0
44,50,7,"Another clip from Lego Free Build on Thursday, July 2, 2015.",0,0,0,0,1,0,0
45,50,7,Lego Free Build Thursday July 2,3,0,0,0,1,0,0
923,35,10,"Always wanted to learn how to crochet? Join crochet club @ North Ave! Fridays in November @ 10:30, call 646-6675",1,0,0,1,0,0,0
924,35,10,"Join us for Spooktacular fun @ the Belmont Library on Oct. 30th, 4-5 pm. Stop by in costume, make a craft and watch a family-friendly film!",0,0,0,1,0,0,0
925,35,10,The Richmond Symphony Spooktacular petting zoo.,6,0,0,0,1,0,0
926,35,10,We have the Richmond Symphony here at Main for a petting zoo. The kids loved the Spooktacular event!,5,1,0,1,0,0,0
927,35,10,"U.S. Senator Tim Kaine, Mr. Kenneth Williams, Re-Entry Program Developer and North Avenue Librarian, Dianne Wilmore hosted a powerful round table discussion on re-entry. Over 30 ex-offenders gave testimonials about how tough it was to get out of prison an",22,0,0,1,0,0,0
928,35,10,"The 9th annual ?#?RVA? ?#?ZineFest? is going on right now! It's ends at 4pm! We are celebrating Teen Read ""MONTH"" Week with a BANG! ?#?TRW15?",1,1,0,1,0,0,0
929,35,10,Main is celebrating Star Wars Reads Day all day tomorrow. Stop by and get a free book while supplies last!,0,0,0,1,0,0,0
930,35,10,"Lunch with Thornton Cline @ Westover Hills, Sat. Oct. 17th @ 11 am. Mr. Cline will discuss his new book: The Contrary. Books will be available for purchase.",1,0,0,1,0,0,0
931,35,10,"We have Star Wars events all month long @ the main library: We will be starting with Star Wars Reads Day (ages 3-13), followed by a showing of the first movie in the series: Episode IV ""A New Hope"" on Oct. 13th at 5. We also have Star Wars origami (ages 8",0,0,0,1,0,0,0
932,35,9,"Aromatherapy with Hanaan Khabir of Exotic Essential Oils is making a comeback for our DIY-YA series! Get a jump start on your gift giving, make your own soap and some for our Teen Advisory Group Annual Craft Sale. Space is limited, so reserve your spot!",1,0,0,1,0,0,0
933,35,9,"Law Library Series: ""How To"" Classes in Legal Research, Tuesdays @ Main, 5:30 pm",0,0,0,1,0,0,0
934,35,9,Richmond Bike2015! Last day! RPL is a great place to add to your memories of this spectacular event. Don't miss out!,2,0,0,1,0,0,0
935,35,9,"Support the library and get a tax deduction when you donate used books, cds, and dvds! Drop off @ Main Oct 3rd, 2-9 pm http://ow.ly/RBmDk",0,0,0,1,0,0,1
936,35,9,"Announcing the Gellman Room Concert Series, 2015-2016 season, beginning on Oct. 3rd!",1,0,0,1,0,0,0
709,34,10,Playgroup following Storytime was so much fun!,2,0,0,1,0,0,0
710,34,10,Tons of fun this week at Storytime!,3,0,0,1,0,0,0
711,34,10,,2,0,0,1,0,0,0
712,34,10,"Only a few days left to bring in a pumpkin for our Pumpkin Pageant. Also, be sure to come in a vote for your favorite!",4,0,0,1,0,0,0
884,34,10,"Come in costume next week for storytimes, Tuesday through Friday at 10:00 am!",0,0,0,1,0,0,0
885,34,10,Registration for our November Make It program is open! Find out more about it and other upcoming events in October's newsletter.,2,0,0,1,0,1,0
886,34,10,"In our Kids Create program, kids transformed Oreos from ordinary cookies into creatures of the night -- owls, black cats, creepy eyeballs, crows, and bats! -- then ate a few of them, of course. This came after a reading of the book Creepy Carrots by Aaron",4,0,0,1,0,0,0
887,34,10,"Jedis and Princesses from all over the galaxy joined us last Saturday to celebrate Star Wars and Reading. Read more, you must!",12,1,0,1,0,0,0
888,34,10,"Do you like scary books? High Schoolers, sign up today and choose a spine-tingling book to read for our Super Supernatural Book Discussion! We will provide food and fun. Costumes are encouraged, but not required.",0,0,0,1,0,0,0
889,34,10,"Only a few days left to bring in a pumpkin for our Pumpkin Pageant. Also, be sure to come in a vote for your favorite!",4,0,0,1,0,0,0
890,34,10,Our Tweens Create group met yesterday and made some creepy cupcakes. Of course they only looked creepy. They tasted yummy!,3,0,0,1,0,0,0
891,34,10,"Jedis and Princesses from all over the galaxy joined us last Saturday to celebrate Star Wars and Reading. Read more, you must!",12,1,0,1,0,0,0
892,34,10,"Local Trick or Treat times for 2015: Lannon 2:00-5:00 pm, October 25 Lisbon 5:00-8:00 pm, October 31 Sussex 6:00-8:00 pm, October 31 Merton 5:00-8:00 pm, October 31 Here are more lists and more information:",12,0,2,1,0,1,0
893,34,10,"Don't forget to display your decorated (not carved, please) pumpkins at the library! Guest judges will decide winners October 31!",2,0,0,0,0,0,0
897,34,9,Get ready for more great games this season at our upcoming program: Why We Love the Packers!,0,0,0,1,0,1,0
896,34,9,"Join TAB, the library's teen advisory board, and help us plan and prepare for Star Wars Reads Day (held on October 10). We will meet next on Tuesday, September 29 @ 4:00 pm at the library. Grades 8-12. Hope to see you there!",1,0,0,1,0,0,0
898,34,9,"Join us Wednesday, October 14th for our next Make It program! Create your own Halloween lanterns with glass jars and just a few creative techniques. Registration is now open; call 262-246-5181 to sign up!",0,0,0,1,0,0,0
899,34,9,"Grades 1-3, join us today at 4:30 for Kids Create! No registration but space is limited.",0,0,0,1,0,0,0
900,34,9,Another construction update! The personalized bricks near the library entrance will be moving offsite this week for their safety during construction. They will be available for viewing once more when construction is complete. Please call 262-246-5181 if y,4,2,0,1,0,0,0
901,34,9,Tweens Create! Today in the Quad/ Graphics Room at 4:30. For creative kids grades 4-7!,0,0,0,1,0,0,0
902,34,9,"Due to sewer construction, portions of the parking lot may be inaccessible next week (September 14-19). We understand that it may be difficult to access the building and the book drops, so we＊ll grant a temporary grace period on items being returned durin",3,0,0,0,0,0,1
903,34,9,Storytimes begin this week! Check our website for more information http://phplonline.org/kids-programs-events.php,2,0,0,1,0,0,1
904,34,9,September is Library Card Sign-Up Month. Be like this guy and get your library card today! (ages 5 and older),12,1,0,1,0,0,0
905,34,9,Construction update: Additional parking is now available! 22 new spots have been paved and striped on the north side of Ivy Avenue.,5,0,0,1,0,0,0
906,34,9,"Construction is underway, but we're open and hoping to see you often! The Friends of the Library are providing weekly and monthly prizes that you can enter to win each time you check out. September's prize? Four tickets to Spooky Sussex on October 23!",1,0,0,0,0,0,0
907,34,8,"Available parking during construction: 1. North Side of library (Main Street is the South side) 2. North of Village Hall If you have any questions, contact Sussex Village Hall at 262-246-5200.",2,0,0,1,0,0,0
908,34,8,"A little cool weather didn't keep these guys away! TAB, the library's teen advisory board, prepared and ran a fun Luau for community kids.",12,0,0,1,0,0,0
909,34,8,"Check out this month's newsletter to find out about upcoming events, new materials, and more!",1,0,0,1,0,1,0
910,34,8,"TAB, the library's Teen Advisory Board, is planning a fun LIBRARY LUAU for kids of all ages to celebrate summer! Join us next Tuesday, August 25 from 2-4 for games, crafts, and Luau Fun! Rain or Shine- Out on the front lawn if its nice, in the Quad/ Graph",0,0,0,1,0,0,0
911,34,8,We're clearing out the Lost & Found! Looking for things that went missing during your summer activities? Check the tables by the self-check machine!,1,0,0,1,0,0,0
912,34,8,"Construction will begin soon on the new Civic Building next to the Library. We'll remain open as usual during construction, and there will be parking available and plenty of activities planned, so be sure to keep stopping by! You can find more details and",1,0,0,0,0,1,0
913,34,7,The Little Mermaid and Pirate Wyatt visited the library to share secrets and tell tales!,4,0,0,1,0,0,0
914,34,7,"TEEN BOOK DISCUSSION is next week. Join us Tuesday, July 28, @ 2:30 pm. Register and choose a book at the Youth Services Desk.",0,0,0,1,0,0,0
915,34,7,"Stuart Stotts entertained the audience with interactive stories, music, and COOL steel guitar music!",4,0,0,1,0,0,0
916,34,7,News from Pauline Haass Public Library,1,0,0,1,0,1,0
917,34,7,"Join us at 12:15 in the Quad/Graphics Room today. It's Veggie Day! Hear some great stories, make fresh salsa, and more!",2,1,0,1,0,0,0
918,34,7,A big crowd of kids turned out for Miller and Mike's Comedy Show!,6,0,2,1,0,0,0
919,34,7,"What's this? It's a viewing platform so that families will have a safe place to watch construction of the new Civic Building. A big THANK YOU to Steve, Scott, and Steve from the Sussex DPW for the great design. Here is more information about the Village's",2,1,0,1,0,0,1
920,34,7,Register and choose a book at the Youth Services Desk. Find more information here: http://www.phplonline.org/kids-programs-events.php,3,0,0,1,0,0,1
921,34,7,This artist from Maryland drew famous superheroes for the crowd...he even drew a picture of an audience member!,5,0,0,1,0,0,0
922,34,7,Lazy Days Deserve Big Books,1,0,0,1,0,0,0
671,33,10,We shook our sillies out and danced our wiggles away at this fun event!,0,1,2,1,0,0,0
672,33,10,"Free book talk and signing Bruce Meyers Reflections of a Grunt Marine Wednesday, October 14 @ 7 p.m. Moore Library 215 South 56th Street Reflections of a Grunt Marine is the personal memoir of Bruce Meyers, whose adventures began early in life and",0,0,0,1,0,0,0
673,33,10,This aerial photograph shows the Tacoma shoreline looking north from the mouth of the City Waterway (now Thea Foss Waterway) as it looked in October of 1948. This area was dramatically transformed with the building of I-705 and the Schuster Parkway. NWR,26,1,2,1,0,0,1
674,33,10,"In October of 1935 an employee extends his hand to demonstrate the massive size of one of the four giant logs being carried on a railroad car to Tacoma. The sections came from a 700-year-old Douglas fir, the largest seen at the St. Paul & Tacoma mill in f",17,2,1,1,0,0,0
675,33,10,"The United States Census workshops originally scheduled for October 1st have been rescheduled for November 12th. The workshop will run from 11:00 AM to 1:00 PM and be repeated from 2:00 PM to 4:00 PM. This workshop is especially helpful for governments, o",1,0,1,1,0,0,0
676,33,9,"Who are you? Interested in exploring your family's history? The library is a great place to start.We offer free classes for beginning and more experienced students, a wealth of print resources, and free in-building access to Ancestry.com. Learn more : ht",5,0,0,1,0,1,1
677,33,9,Understanding the numbers. October 1 from 11 - 1 p.m. and 2 - 4 p.m. Free. But registration required. http://tacomalibrary.evanced.info/signup/EventDetails.aspx＃ Learn how to access U.S. Census data online in this informative hands-on workshop from an,39,1,12,1,0,1,1
678,33,9,Join us today at 2:00PM at the Main Library for a reception and demonstration by the Korean American Artists' Asssociation in celebration of their 23rd Anniversary Exhibition. The exhibit is on display in the Handforth Gallery until October 31st and repre,3,0,0,1,0,0,0
679,33,9,"""Here's a quick rule of thumb: Don't annoy Science fiction writers. These are people who destroy entire planets before lunch. Think of what they'll do to you.""- John Scalz",19,0,2,1,0,0,0
680,33,9,"Have you seen this man? You should. He has a lot to say about graphic design and he's not shy. Book talk & signing Art Chantry, author of Art Chantry Speaks: A Heretic's History of 20th Century Graphic Design Tuesday, September 22 at 7 p.m. Olympi",13,0,4,1,0,0,0
681,33,9,"Drop-in for Pokemon League with cards or DS at the Main Branch of Tacoma Public Library. In addition to game play, enjoy a Pokemon craft, refreshments, and socializing. All ages. Wednesday, September 16, 2015 (4:30-7PM). Learn more here: http://bit.ly/",1,0,0,1,0,0,1
682,33,9,"Tacoma women formed the ""Just Below the Knee Club"" in September of 1947 to battle the fashion industry's move to longer skirts. Members of the club felt that the new, longer skirts were a waste of money and dangerous. On September 13th, they sent a group",76,2,27,1,0,0,0
683,33,9,"This truck, adorned with large American flags, was believed to have participated in the 1918 Tacoma Labor Day parade. Signs urged people to buy US savings stamps to support the war. 18,000 workmen carried American flags, allied and union banners in what o",6,0,0,1,0,0,1
684,33,9,"The Tacoma Public Library will be closed on Saturday, September 5 in observance of Labor Day. http://www.tacomapubliclibrary.org/Page.aspx?nid=3",1,0,0,1,0,0,1
685,33,9,"Mud from the wide, unpaved dirt streets that surrounded it did not deter the crowds that attended the grand opening of the Western Washington Industrial Exposition Building in September, 1891. It was located in the 700 block of Tacoma Avenue North, not fa",17,2,1,1,0,0,1
686,33,8,"The Tacoma Public Library reopens Tuesday, September 1 following a two week closure for technology upgrades to our check out system. Library hours: http://www.tacomapubliclibrary.org/Page.aspx?nid=3",26,2,5,1,0,0,1
687,33,8,"Young Women's Inn, located at 1011 South 3rd Street, opened in 1912, ""to care for those who are lonely,"" according to an article in the Tacoma Daily Ledger on August 18, 1912. The motto on the letterhead of the organization stated: ""We provide a pleasant,",18,1,1,1,0,0,1
688,33,8,"In this photograph from August 1948, three employees carefully hand bag potato chips at the Nalley's plant at 3410 So. Lawrence St. NWR images, http://goo.gl/qRf9g5",12,1,0,1,0,0,1
689,33,8,"Two water-skiers were just one of the acts that entertained the large crowd that gathered on Commencement Bay at the Tacoma Athletic Club's Water Carnival on August 26, 1950. Spectators watched the activities from both decks of the Top of the Ocean, 2217",15,2,0,1,0,0,1
690,33,8,"Music, movies, and more! Download the latest music, movies, television programs, comics, ebooks and audiobooks right from home with HOOPLA. https://www.hoopladigital.com/home;jsessionid=588CE27BC6416＃",0,0,0,1,0,0,1
691,33,8,Suffering from Library withdrawal? Get fast-acting relief right now. Download the latest ebook or your favorite magazine. It's really easy and you can do it from the comfort of your own home. http://www.tacomapubliclibrary.org/Page.aspx?nid=272 Tacoma's l,2,0,0,1,0,0,1
692,33,8,"A postcard showing ""Mt. Tacoma, mirrored in Lake Spanaway"" sent from Tacoma to Elma in August, 1910. NWR postcards, http://goo.gl/4WwLQE",47,1,11,1,0,0,1
693,33,8,"Wading in Green Lake, Seattle, Washington, circa 1903. Green Lake was given to the City of Seattle by the State of Washington in 1905, and was included in the Olmsted Brothers' comprehensive parks plan. NWR Images, http://goo.gl/HNdkw9",5,1,0,1,0,0,1
694,33,8,"Wading in Green Lake, Seattle, Washington, circa 1903. Green Lake was given to the City of Seattle by the State of Washington in 1905, and was included in the Olmsted Brothers' comprehensive parks plan. NWR Images, http://goo.gl/HNdkw9",5,1,0,1,0,0,1
695,33,8,"At 18 feet wide and 20 feet long, the cottage owned by architect Silas E. Nelsen and his wife, Gerda, located at 407 South Sheridan Avenue, was the ""smallest complete home in the city"" when it was built in 1926. It was featured in the August, 1928 Better",30,3,0,1,0,0,1
696,33,8,"Lego Stop Motion Animation Class Attend a 3 day class where we will plan, create, edit and upload Stop Motion Animation Films. August 12 - 14 2:00 PM - 5:00 PM Main Branch - StoryLab Legos and other toys will be provided as a medium. If you would l",1,0,0,1,0,0,1
697,33,8,"Lakewood residents queued up for a bargain in August, 1960 - the 29 cent chicken feast in the Villa Plaza Shopping Center parking lot, held to celebrate their third anniversary. http://goo.gl/8INt1P",7,0,0,1,0,0,0
698,33,7,Fun & Art at the Library,7,0,0,1,0,0,0
699,33,7,Friday afternoon @ the Main Library.,18,1,11,1,0,0,0
700,33,7,,3,2,0,1,0,0,0
701,33,7,"See you at the Atomic Comicon Friday, July 17 and Saturday, July 18 at the Main Downtown library! It's going to be EPIC! Learn more here: https://www.facebook.com/events/1565456817071268/ www.atomiccomicconvention.wordpress.com",4,0,0,1,0,0,1
702,33,7,,3,2,0,1,0,0,0
703,33,7,"Interested in blogging? Thinking about starting your own blog?Come meet some of your favorite Tacoma bloggers and get advice from the experts. Featuring the editor of Post Defiance and the authors of Discovery Street, Delightfully Tacky, the Wine Economis",1,0,0,1,0,0,0
704,33,7,"The Gamble Building was about a year old at the time of this July, 1930, photograph. Located at 2705 North Proctor, the $100,000 brick building had eight apartments above and numerous businesses on the street level. Ned and Corinne Knapp opened a delicate",11,0,0,1,0,0,1
705,33,7,,7,1,0,1,0,0,0
706,33,7,"Mark your calendar for Tacoma Public Library＊s FREE comic book convention Friday, July 17th & Saturday, July 18th. Learn more at https://www.facebook.com/events/1565456817071268/",343,18,121,1,0,0,1
707,33,7,"Join us today, Friday, July 3rd for SuperHero Training Camp. Kids and Families are welcome! No registration is required. Read Super Hero themed stories, make a cape and complete Super Hero Training Camp activities. Main Branch (10:30 AM) or the Swasey Bra",3,0,0,1,0,0,0
708,33,7,"Magician Jeff Evans brings his special brand of ""ooooo and aaaaah"" inspiring magic to Tacoma libraries this summer. First up, the Main Library at 1 p.m. and the Kobetich Branch at 6 p.m. today. Full summer event schedule - http://www.tplonline.org/Page.as",7,0,0,1,0,0,1
642,32,10,,14,0,0,1,0,0,0
643,32,10,,5,0,11,0,1,0,0
644,32,10,,2,0,0,1,0,0,0
645,32,10,,5,0,1,1,0,0,0
646,32,10,"Tomorrow's the day! Mama and Papa Bear will be visiting Story Time at 9:30, 10:30 and 1:30 for those three years through kindergarten.",10,0,1,1,0,0,0
647,32,10,"Wee Read tomorrow, Wednesday at 9:30 and 10:00 for those under three years. Twenty minutes of simple stories, songs and rhymes. Boomer is waiting to see you!",11,0,1,1,0,0,0
648,32,10,"Thank you Runza for the $1,372.00 donation from ""Great Books for Great Kids"" for the purchase of children's books! Also thanks to those of you who ate at Runza on that day to make it possible!",85,3,0,1,0,0,0
649,32,9,,3,0,0,1,0,0,0
650,32,9,,15,0,0,1,0,0,0
651,32,9,LEGO CLUB this Sat. from 10:00-11:00 or 3:00-4:00 grades K-5. See you in the library meeting room!,8,0,2,1,0,0,0
652,32,9,,5,0,2,1,0,0,0
653,32,9,,2,0,0,1,0,0,0
654,32,9,Story Time is tomorrow Tuesday at 9:30 and 10:30 am and 1:30 pm. All children ages three through kindergarten are invited. George and Gracie are anxious to see you again!,7,0,0,1,0,0,0
655,32,9,Look who completed the challenge of reading 1000 books before entering kindergarten? Fantastic job.,34,1,0,1,0,0,0
656,32,9,,10,0,2,1,0,0,0
657,32,9,,5,0,0,1,0,0,0
658,32,8,,8,0,0,1,0,0,0
659,32,8,"Congratulations Carsyn for completing the ""1000B4K"" program. Wishing you the very best as you begin kindergarten.",15,2,0,1,0,0,0
660,32,8,,7,0,0,1,0,0,0
661,32,8,,1,0,0,1,0,0,0
662,32,7,"Don't forget Lego Club Sat. Aug. 1, 2015 10:00, 1:00 and 3:00. No signup needed. See you there!",2,0,0,1,0,0,0
663,32,7,Teen Cafe,12,2,0,1,0,0,0
664,32,7,Teen Cafe,3,2,0,1,0,0,0
665,32,7,It is super hot outside....but Summer Reading is soooooo COOL,70,20,12,1,0,0,0
666,32,7,,2,0,0,1,0,0,0
667,32,7,,3,0,0,1,0,0,0
668,32,7,,8,0,0,1,0,0,0
669,32,7,,3,0,0,1,0,0,0
670,32,7,It is super hot outside....but Summer Reading is soooooo COOL,70,20,12,1,0,0,0
607,31,10,,0,0,1,0,1,0,0
608,31,10,,5,0,0,1,0,0,0
609,31,10,,4,0,0,1,0,0,0
610,31,10,Just announced -,0,0,0,0,1,1,1
611,31,10,Picture Book Month at the Main Library! November 1 - 28 Main Library Children's Area Calling all Kindergartners through 6th Graders! November is Picture Book Month and we want you to design your own picture book cover. Everyone will receive a prize for,2,0,0,0,0,1,1
612,31,10,"Classical Guitar Concert - Peter Fletcher Saturday, November 14, 2:30 每 3:40 p.m. The library and the Oxnard Friends of the Library Foundation are proud to host a classical guitar performance by popular award-winning guitarist Peter Fletcher. He will",1,0,2,1,0,0,0
613,31,10,,1,0,0,1,0,1,1
614,31,10,"Junior High and High School students can vote at?and after voting online, fill out a green sheet at any Oxnard Public Library help/information desk for a READ thank you gift.",0,1,0,1,0,1,1
615,31,10,"Junior High and High School students can vote at?and after voting online, fill out a green sheet at any Oxnard Public Library help/information desk for a READ thank you gift.",6,1,1,1,0,1,1
616,31,10,"Here are some photos from the fun event at the South Oxnard Branch Library - crafts, games, storytime, movies and photo ops with our special guests! A special thanks to Rebel Legion Sunrider Base of the The Rebel Legion and Channel Islands Squad of the Th",11,0,0,1,0,0,0
617,31,10,"Next Tuesday, October 13, the South Oxnard Branch Library is beginning our Fall series of Parent-Child workshops for parents/ caregivers and their children 1-3 years of age. The workshop series is 5 weeks long: October 13, 20, 27, November 3 and November",1,0,0,0,0,0,0
618,31,10,"The Swingin＊ With Dean Show Saturday, October 3, 3:00 p.m. Dean Ratzman will sing and perform on the trumpet, trombone, and keyboard as he plays hits from some of the great American artists in the 40＊s through 60＊s such as Frank Sinatra, Nat King Cole",0,0,0,1,0,0,0
619,31,10,"Film for Hispanic Heritage Month Tuesday, October 13, 3:30 每 5:00 p.m. 每 FREE! In honor of Hispanic Heritage Month, the library will show a PG-rated feature film about a popular Mexican-American singer whose untimely death ended a brilliant career. Sh",2,6,0,1,0,0,0
620,31,10,"There are many ways that you can encourage early literacy at home. Reading is Fundamental has created these wonderful calendars with different activities for each day of the year. Remember, parents and caregivers are a child's first teachers. Let the Oxna",1,0,0,1,0,1,1
621,31,9,Outreach to Curren Elementary School,15,1,0,1,0,0,0
622,31,9,"SAVE THE DATE!!! Saturday, October 10th is STAR WARS READS DAY Join us from 1-3pm at the South Oxnard Branch Library Crafts, activities, and a children's costume contest Special visits from The 501st Legion and The Rebel Legion We will also be sc",10,1,2,1,0,0,0
623,31,9,"Movie: ※Call of the Wild§ (PG) Tuesday, September 29, 3:30 每 5:00 p.m. For Banned Books Week, come join us for the movie version of this classic tale by Jack London, whose books were once burned by the Nazi Party.",1,0,0,1,0,0,0
624,31,9,The smartest card around. Get it. Use it. @ your library. Celebrate library card sign-up month in September.,4,0,1,1,0,0,0
625,31,9,,4,1,0,1,0,0,0
626,31,9,"We had a fantastic crowd for Saturday's program honoring the Japanese American veterans of WWII. Courtesy of Jeff MacIntyre, here is a photo of the panelists with Tom Doi (on the left) who served in the Military Intelligence Service (MIS) during WWII. Jef",9,0,0,1,0,0,0
627,31,8,What have you been up to?,3,2,0,1,0,0,0
628,31,8,"City of Oxnard Audition & Casting Call today, August 12, 2015 from 5:00 - 7:00 p.m. at Oxnard Public Library, Meeting Room B. 251 South A Street.",1,0,0,1,0,0,0
